,url,Index,2022-12-12 Selenium,2023-02-21 Selenium,2023-02-16 Selenium,2022-12-07 Selenium,2023-01-04 Selenium,2022-12-06 Selenium
383,https://trustarc.com/,632,yes,Do Not Sell My Personal Information request,Do Not Sell My Personal Information request,yes,yes,yes
384,https://usa.kaspersky.com/,633,no,,,no,no,no
385,https://www.macbooster.net/,634,yes,,,yes,yes,no
386,https://www.eset.com/us/,635,no,Do not sell or share my personal information,Do not sell or share my personal information,no,no,no
387,https://www.avira.com/,636,no,Do Not Sell or Share My Personal Data,Do Not Sell or Share My Personal Data,no,no,no
388,https://www.broadcom.com/products/cybersecurity,637,no,,,no,no,no
389,https://www.opendns.com/,638,no,,,no,no,no
390,https://www.malwarebytes.com/,639,no,,,no,no,no
391,https://www.virustotal.com/gui/home/upload,640,no,,,no,no,no
392,https://www.bitdefender.com/,641,no,,,no,no,no
393,https://www.comodo.com/,642,no,,,no,no,no
394,https://betradar.com/,50,yes,Do Not Sell My Personal Information – CA Residents Only,Do Not Sell My Personal Information – CA Residents Only,yes,yes,yes
395,https://www.livestrong.com/,51,yes,,,yes,yes,yes
396,https://www.myfitnesspal.com/,52,yes,Do Not Sell My Personal Information,Do Not Sell My Personal Information,yes,yes,yes
397,https://www.healthline.com/,53,yes,,,yes,yes,yes
398,https://www.weightwatchers.com/us/welcome,54,yes,Do Not Sell My Personal Info,Do Not Sell My Personal Info,yes,yes,yes
399,https://healthypage.com/,55,yes,,,yes,yes,yes
400,https://www.nutrisystem.com/,56,no,,,no,no,no
401,https://www.sparkpeople.com/index.asp,57,no,,,no,no,no
402,https://www.calorieking.com/us/en/,58,no,,,no,no,no
403,https://www.calorieking.com/us/en/,59,no,,,no,no,no
404,https://www.myplate.gov/,60,no,,,no,no,no
405,https://www.healthcare.gov/,61,no,,,no,no,no
406,https://www.healthgrades.com/,62,yes,Do Not Sell My Personal Information,Do Not Sell My Personal Information,yes,yes,yes
407,https://healthy.kaiserpermanente.org/front-door,63,no,,,no,no,no
408,https://www.questdiagnostics.com/,64,no,,,no,no,no
409,https://www.zocdoc.com/,65,no,,,no,no,no
410,https://www.webmd.com/,66,no,,,no,no,no
411,https://www.nih.gov/,67,no,,,no,no,no
412,https://www.mayoclinic.org/,68,no,,,no,no,no
413,https://www.medicinenet.com/,69,yes,Do Not Sell My Personal Information,Do Not Sell My Personal Information,yes,yes,yes
414,https://www.cdc.gov/,70,no,,,no,no,no
415,https://www.medscape.com/,71,no,,,no,no,no
416,https://patient.info/,72,no,,,no,no,no
417,https://curejoy.com/,73,yes,,,yes,yes,yes
418,https://www.everydayhealth.com/,74,yes,Do Not Sell My Personal Information,Do Not Sell My Personal Information,yes,yes,yes
419,https://www.drugs.com/,75,no,,,no,no,no
420,https://www.walgreens.com/,76,yes,,,yes,yes,yes
421,https://www.cvs.com/,77,yes,,,yes,yes,yes
422,https://www.rxlist.com/,78,yes,Do Not Sell My Personal Information,Do Not Sell My Personal Information,yes,yes,yes
423,https://www.goodrx.com/,79,no,,,no,no,no
424,https://www.riteaid.com/,80,yes,Do Not Sell or Share My Personal Information,Do Not Sell or Share My Personal Information,yes,yes,yes
425,https://www.express-scripts.com/,81,no,,,no,no,no
426,https://clinicaltrials.gov/,82,no,,,no,no,no
427,https://www.optumrx.com/public/landing,83,no,,,no,no,no
428,https://www.mims.com/,84,no,,,no,no,no
429,https://www.womenshealthmag.com/,85,yes,,,yes,yes,yes
430,https://www.mindbodygreen.com/,86,no,,,no,no,no
431,https://www.everydayhealth.com/,87,yes,Do Not Sell My Personal Information,Do Not Sell My Personal Information,yes,yes,yes
432,https://www.shape.com/,88,yes,Do Not Sell My Personal Information,Do Not Sell My Personal Information,yes,yes,yes
433,https://www.mom365.com/,89,no,,,no,no,no
434,https://www.scarymommy.com/,90,no,,,no,no,no
435,https://www.womenshealth.gov/,91,no,,,no,no,no
436,https://empowher.com/,92,yes,,,yes,yes,yes
437,https://skinnyms.com/,93,yes,Do not sell or share my personal information.,Do not sell or share my personal information.,yes,yes,yes
438,https://youngwomenshealth.org/,94,yes,,,yes,yes,yes
439,https://www.etsy.com/,95,no,,,no,no,no
440,https://www.deviantart.com/,96,no,,,no,no,no
441,https://www.redbubble.com/,97,yes,Do not sell my personal information,Do not sell my personal information,yes,yes,yes
442,https://www.1stdibs.com/,98,yes,Do Not Sell My Info,Do Not Sell My Info,yes,yes,yes
443,https://society6.com/,99,yes,,,yes,yes,yes
444,https://www.linkedin.com/learning/?trk=lynda_redirect_learning,943,no,,,no,no,no
445,https://www.codecademy.com/,944,yes,Do Not Sell My Personal Information,,yes,yes,yes
446,https://code.org/,945,no,,,no,no,yes
447,https://www.udacity.com/,946,no,,Do not sell or share my personal information.,no,no,no
448,https://www.wonderhowto.com/,947,yes,,,yes,yes,yes
449,https://www.doityourself.com/,948,yes,,Do Not Sell My Personal Information,yes,yes,yes
450,https://www.brainpop.com/,949,yes,,,yes,yes,yes
451,https://www.memrise.com/,950,no,,Do Not Sell or Share My Personal Info,no,no,no
452,https://bigthink.com/,951,no,,Do Not Sell or Share My Personal Information,no,no,yes
453,https://www.pluralsight.com/,952,no,,California Do Not Sell,no,no,no
454,https://alison.com/,953,no,,,no,no,yes
455,https://tympanus.net/codrops/,954,yes,,,yes,yes,no
456,https://www.k12.com/,955,no,,,no,no,no
457,https://www.youtube.com/,956,no,,California Do Not Sell,no,no,yes
458,https://www.imdb.com/,957,no,,,no,no,no
459,https://www.cnn.com/,958,yes,,,yes,yes,yes
460,https://www.netflix.com/,959,yes,Do Not Sell or Share My Personal Information,,yes,yes,yes
461,https://weather.com/,960,no,,Do Not Sell My Information,no,no,yes
462,https://www.twitch.tv/,961,no,,Do Not Sell My Information,no,no,yes
463,https://www.bbc.com/,962,yes,AdChoices / Do Not Sell My Info,Do Not Sell My Information,yes,yes,yes
464,https://soundcloud.com/,963,no,,,no,no,yes
465,https://www.etsy.com/,964,no,,Do not sell or share my personal information,no,no,no
466,https://www.azlyrics.com/,965,no,,Do Not Sell or Share My Personal Information,no,no,no
467,https://www.foxnews.com/,966,yes,,,yes,yes,yes
468,https://vimeo.com/,967,no,,Do Not Sell or Share My Personal Information,no,no,yes
469,https://www.deviantart.com/,968,no,,,no,no,no
470,https://open.spotify.com/,969,no,,,no,no,no
471,https://www.dailymotion.com/us,970,yes,,,yes,yes,yes
472,https://www.foodnetwork.com/,971,yes,,,yes,yes,yes
473,https://www.foxsports.com/,972,yes,,,yes,yes,yes
474,https://genius.com/,973,yes,Do Not Sell My Personal Information,,yes,yes,yes
475,https://www.pandora.com/,974,yes,,Do Not Sell My Personal Information,yes,yes,yes
476,https://gfycat.com/,975,no,,,no,no,yes
477,https://www.npr.org/,976,no,,,no,no,no
478,https://www.billboard.com/,977,no,,,no,no,no
479,https://www.allmusic.com/,978,yes,,,yes,yes,yes
480,https://www.discogs.com/,979,no,,,no,no,no
481,https://bandcamp.com/,980,no,,,no,no,yes
482,https://pitchfork.com/,981,no,,,no,no,yes
483,https://www.last.fm/,982,yes,Do Not Sell My Personal Information,Do Not Sell or Share My Personal Information,yes,yes,yes
484,https://www.deezer.com/us/,983,no,,,no,no,no
485,https://tunein.com/,984,no,,Do Not Sell or Share My Personal Information,no,no,yes
486,https://www.lyricsfreak.com/,985,no,,,no,no,no
487,https://www.fandango.com/,986,yes,,Do Not Sell My Info,yes,yes,yes
488,https://www.ticketmaster.com/,987,yes,,Do Not Sell or Share My Personal Information,yes,yes,yes
489,https://www.eventbrite.com/,988,no,,,no,no,no
490,https://www.amctheatres.com/,989,no,,,no,no,no
491,https://www.stubhub.com/,990,no,,,no,no,no
492,https://www.cinemark.com/,991,yes,Do Not Sell My Personal Information,,yes,yes,yes
493,https://www.songkick.com/,992,yes,,,yes,yes,no
494,https://www.livenation.com/,993,yes,Do Not Sell or Share My Personal Information,,yes,yes,yes
495,https://www.vividseats.com/,994,no,Do Not Sell or Share My Information,,no,no,no
496,https://www.skiddle.com/,995,no,,,no,no,no
497,https://ra.co/,996,no,,,no,no,no
498,https://seatgeek.com/,997,no,,,no,no,yes
499,https://www.broadway.com/,998,no,,Do Not Sell My PI,no,no,no
500,https://www.cirquedusoleil.com/,999,yes,,,yes,yes,no
501,https://www.goldstar.com/,1000,no,,,no,no,no
502,https://www.ticketcity.com/,1001,no,,,no,no,no
503,https://www.theatermania.com/,1002,no,,,no,no,no
504,https://www.etix.com/ticket/online/?,1003,no,,,no,no,no
505,https://www.seetickets.com/fr/,1004,no,,,no,no,yes
506,https://www.shutterstock.com/,1005,no,,,no,no,no
507,https://pixabay.com/,1006,no,,,no,no,yes
508,https://www.gettyimages.com/,1007,no,,,no,no,no
509,https://www.123rf.com/,1008,no,,,no,no,no
510,https://www.istockphoto.com/,1009,no,,,no,no,no
511,https://www.dreamstime.com/,1010,no,,,no,no,no
512,https://all-free-download.com/,1011,no,,,no,no,yes
513,https://depositphotos.com/,1012,no,,,no,no,yes
514,https://500px.com/,1013,no,,,no,no,yes
515,https://creativemarket.com/,1014,no,,,no,no,yes
516,https://www.forbes.com/?sh=112eecaf2254,1015,yes,,,yes,yes,yes
517,https://www.businessinsider.com/,1016,yes,,,yes,yes,yes
518,https://www.wsj.com/,1017,no,,,no,no,no
519,https://www.bloomberg.com/,1018,yes,,,yes,yes,yes
520,https://www.reuters.com/,1019,no,,,no,no,no
521,https://finance.yahoo.com/?guccounter=1,1020,no,,,no,no,no
522,https://www.cnn.com/business,1021,yes,,,yes,yes,yes
523,https://www.cnbc.com/,1022,yes,Do Not Sell My Personal Information,,yes,yes,yes
524,https://www.entrepreneur.com/,1023,no,,,no,no,no
525,https://www.ibtimes.com/,1024,no,,,no,no,no
526,https://www.bizjournals.com/,1025,no,,Do not sell or share my personal information.,no,no,no
527,https://seekingalpha.com/,1026,yes,Do Not Sell My Personal Information,Do not sell or share my personal information.,yes,yes,yes
528,https://fortune.com/,1027,yes,Do Not Sell/Share My Personal Information,,yes,yes,yes
529,https://www.inc.com/,1028,yes,DO NOT SELL MY DATA,,yes,yes,yes
530,https://www.economist.com/,1029,yes,California: Do Not Sell My Personal Information,,yes,yes,yes
531,https://www.ft.com/,1030,no,,,no,no,no
532,https://www.fastcompany.com/,1031,yes,,Do Not Sell My Personal Information,yes,yes,yes
533,https://www.foxbusiness.com/,1032,yes,,,yes,yes,yes
534,http://hestreet.com/,1033,no,,,no,no,yes
535,https://www.business-standard.com/,1034,no,,Do Not Sell or Share My Personal Information,no,no,no
536,https://www.chase.com/,1035,no,,,no,no,no
537,https://www.wellsfargo.com/,1036,no,,,no,no,no
538,https://www.bankofamerica.com/,1037,no,,Do Not Sell My Personal Information,no,no,no
539,https://www.americanexpress.com/,1038,no,,,no,no,no
540,https://www.capitalone.com/,1039,no,,,no,no,no
541,https://www.hdfcbank.com/,1040,no,,,no,no,no
542,https://www.citi.com/,1041,no,Do Not Sell or Share My Personal Information,,no,no,no
543,https://www.icicibank.com/,1042,no,,Do Not Sell My Personal Information,no,no,no
544,https://www.enotes.com/,893,no,,,no,no,no
545,https://www.education.com/,894,no,,,no,no,no
546,https://www.mheducation.com/,895,no,,CA Do Not Sell/Share My Personal Information,no,no,no
547,https://www.linkedin.com/learning/?trk=lynda_redirect_learning,896,no,,,no,no,no
548,https://www.fiverr.com/,897,no,,Do Not Sell or Share My Personal Information,no,no,no
549,https://www.behance.net/,898,yes,Do not sell or share my personal information,,no,yes,no
550,https://www.behance.net/,899,yes,Do not sell or share my personal information,,no,yes,no
551,https://dribbble.com/,900,no,,Do Not Sell or Share My Personal Information,no,no,yes
552,https://www.freelancer.com/,901,no,,Do Not Sell or Share My Personal Information,no,no,no
553,https://www.justanswer.com/,902,no,,Do Not Sell My Personal Information,no,no,no
554,https://www.peopleperhour.com/,903,no,,,no,no,no
555,https://www.dice.com/,904,yes,Do Not Sell My Personal Information,,yes,yes,yes
556,https://www.mturk.com/,905,no,,,no,no,no
557,https://www.toptal.com/,906,no,,,no,no,no
558,https://www.guru.com/,907,no,,,no,no,no
559,https://www.flexjobs.com/,908,no,,DO NOT SELL OR SHARE MY PERSONAL INFORMATION,no,no,no
560,https://www.designcrowd.com/,909,no,,Do Not Sell My Personal Information,no,no,no
561,https://www.seoclerks.com/,910,no,,,no,no,no
562,https://www.topcoder.com/,911,no,,,no,no,no
563,https://www.microworkers.com/,912,no,,Do Not Sell Or Share My Personal Information,no,no,no
564,https://www.coroflot.com/,913,yes,,,yes,yes,no
565,https://www.airpair.com/,914,no,,,no,no,no
566,https://weworkremotely.com/,915,no,,,no,no,yes
567,https://www.textbroker.com/best-content-writing-service,916,no,,Do Not Sell or Share My Personal Information,no,no,no
568,https://www.linkedin.com/feed/,917,no,,Do Not Sell My Personal Information,no,no,no
569,https://www.indeed.com/,918,no,,,no,no,yes
570,https://www.glassdoor.com/index.htm,919,yes,Do Not Sell Or Share My Information,California Customers Only: Do Not Sell My Info,yes,yes,yes
571,https://www.behance.net/,920,yes,Do not sell or share my personal information,,no,yes,no
572,https://www.monster.com/,921,yes,,Do Not Sell or Share My Personal Information,yes,yes,yes
573,https://www.upwork.com/,922,no,,Do Not Sell or Share My Personal Information,no,no,no
574,https://www.freejobalert.com/,923,no,,,no,no,no
575,https://www.snagajob.com/,924,yes,Do Not Sell or Share My Personal Information,Do Not Sell My Info,yes,yes,yes
576,https://www.careerbuilder.com/,925,yes,Do Not Sell My Personal Information,Do not sell my info,yes,yes,yes
577,https://www.salary.com/,926,no,Do Not Sell or Share My Information,DO NOT SELL MY INFO,no,no,no
578,https://www.payscale.com/,927,no,,,no,no,no
579,https://angel.co/,928,no,,,no,no,no
580,https://www.freelancer.com/,929,no,,,no,no,no
581,https://us.jobrapido.com/,930,no,,,no,no,no
582,https://www.usajobs.gov/,931,no,,Do Not Sell My Personal Information,no,no,no
583,https://www.ziprecruiter.com/,932,yes,,,yes,yes,yes
584,https://www.governmentjobs.com/,933,yes,Do not sell my personal information,,yes,yes,yes
585,https://www.livecareer.com/,934,no,Do Not Sell or Share My Info,,no,no,no
586,https://www.geeksforgeeks.org/,935,yes,,,yes,yes,yes
587,https://stackexchange.com/,936,no,,,no,no,yes
588,https://www.instructables.com/,937,no,,,no,no,no
589,https://www.khanacademy.org/,938,no,,,no,no,no
590,https://www.udemy.com/,939,yes,,,yes,yes,no
591,https://www.howstuffworks.com/,940,yes,,Do not sell or share my personal information.,yes,yes,yes
592,https://www.coursera.org/,941,no,,,no,no,no
593,https://www.edx.org/,942,no,Do Not Sell My Personal Information,,no,no,no
594,https://www.foodnetwork.com/,0,yes,,,yes,yes,yes
595,https://www.thekitchn.com/,1,no,,,no,no,no
596,https://www.food.com/,2,no,,Do Not Sell or Share My Personal Information (Personal Data Opt-out),no,no,no
597,https://sallysbakingaddiction.com/,3,yes,Do not sell or share my personal information.,,yes,yes,yes
598,https://www.safeway.com/,4,no,,,no,no,no
599,https://www.seriouseats.com/,5,yes,Do Not Sell My Personal Information,Do not sell my personal information,yes,yes,yes
600,https://www.epicurious.com/,6,no,,,no,no,no
601,https://www.eater.com/,7,yes,Do Not Sell or Share My Personal Info,,yes,yes,yes
602,https://www.thrillist.com/,8,yes,Do Not Sell or Share My Personal Information,DO NOT SELL MY PERSONAL INFORMATION,yes,yes,yes
603,https://www.myrecipes.com/,9,yes,California Do Not Sell,,yes,yes,yes
604,https://cookpad.com/us?via=jp,10,yes,,,yes,yes,yes
605,https://www.tasteofhome.com/,11,yes,,DO NOT SELL,yes,yes,yes
606,https://www.delish.com/,12,yes,,,yes,yes,yes
607,https://www.marthastewart.com/,13,yes,California Do Not Sell,,yes,yes,yes
608,https://www.mindbodygreen.com/,14,no,,,no,no,no
609,https://www.thepioneerwoman.com/,15,yes,,,yes,yes,yes
610,https://www.bonappetit.com/,16,no,,,no,no,no
611,https://www.grubhub.com/,17,yes,Do Not Sell My Information,,yes,yes,yes
612,https://www.grubhub.com/?utm_source=eat24hours.com&utm_medium=grubhub-owned-delivery-properties&utm_campaign=growth_redirect-eat24-legacy_201811&utm_content=nopromo_,18,yes,Do Not Sell My Information,,yes,yes,yes
613,https://www.seamless.com/,19,yes,Do Not Sell My Information,Do Not Sell My Personal Information,yes,yes,yes
614,https://www.delivery.com/,20,no,,,no,no,no
615,https://postmates.com/,21,yes,Do not sell or share my personal information,,yes,yes,yes
616,https://www.doordash.com/,22,no,Do Not Sell or Share My Personal Information,,no,no,no
617,https://www.orderup.com.au/,23,no,,,no,no,no
618,https://www.trycaviar.com/,24,yes,Do Not Sell or Share My Personal Information,Do Not Sell,yes,yes,yes
619,https://www.beyondmenu.com/,25,no,,Do Not Sell,no,no,no
620,https://www.safeway.com/,26,no,,Do Not Sell My Personal Information,no,no,no
621,https://www.asda.com/,27,no,,,no,no,no
622,https://www.delivery.com/,28,no,,,no,no,no
623,https://www.heb.com/,29,no,,,no,no,no
624,http://lueapron.com/,30,yes,,Do not sell my info,yes,yes,yes
625,https://www.berries.com/,31,yes,Do Not Sell My Personal Information,,yes,yes,yes
626,https://www.harryanddavid.com/,32,yes,,,yes,yes,yes
627,https://www.ocado.com/webshop/startWebshop.do,33,no,,,no,no,no
628,https://www.albertsons.com/,34,no,,,no,no,no
629,https://www.dominos.com/,35,no,,,no,no,no
630,https://www.starbucks.com/,36,no,,,no,no,no
631,https://www.papajohns.com/,37,no,,,no,no,no
632,https://www.pizzahut.com/,38,yes,,,yes,yes,yes
633,https://www.mcdonalds.com/us/en-us.html,39,yes,Do Not Sell or Share My Personal Information,Do Not Sell My Personal Information,yes,yes,yes
634,https://order.subway.com/en-US,40,yes,Do Not Sell My Personal Information,,yes,yes,yes
635,https://www.olivegarden.com/home,41,yes,Do Not Sell or Share My Personal Information,,yes,yes,yes
636,https://www.panerabread.com/en-us/home.html,42,no,,,no,no,no
637,https://www.jimmyjohns.com/,43,yes,Do Not Sell My Info,Do Not Sell My Information,yes,yes,yes
638,https://www.tacobell.com/,44,yes,Do Not Sell or Share My Personal Information,Do Not Sell or Share My Personal Information,yes,yes,yes
639,https://www.nj.bet365.com/?_h=fKLugCH5idsD_yZ-Lq4vdA%3D%3D#/HO/,45,no,,Do Not Sell My Personal Information,no,no,no
640,https://www.flashscore.com/,46,no,,Do Not Sell My Personal Infomation,no,no,no
641,https://www.bet9ja.com/,47,no,,,no,no,no
642,https://www.bet-at-home.com/,48,yes,,,yes,yes,yes
643,https://www.williamhill.com/us/il/bet/,49,no,,,no,no,no
644,http://tenlinks.com/,449,yes,,,yes,yes,yes
645,https://www.technologyreview.com/,450,no,,,no,no,no
646,https://www.alldatasheet.com/,451,no,,,no,no,no
647,https://www.iso.org/home.html,452,no,,,no,no,no
648,https://www.globalspec.com/,453,no,,,no,no,no
649,https://www.d2l.com/,454,yes,Do Not Sell My PI,,yes,yes,yes
650,https://www.esa.int/,455,no,,,no,no,no
651,https://www.allaboutcircuits.com/,456,yes,,,yes,yes,yes
652,https://www.solidworks.com/,457,yes,,,yes,yes,yes
653,https://www.energystar.gov/,458,no,,,no,no,no
654,https://www.engineering.com/home,459,yes,,,yes,yes,yes
655,https://mathsisfun.com/,460,yes,,,yes,yes,yes
656,https://www.rapidtables.com/,461,no,,,no,no,no
657,https://www.inverse.com/,462,no,,,no,no,no
658,https://www.asknumbers.com/,463,no,,,no,no,no
659,https://www.nctm.org/classroomresources/,464,no,,,no,no,no
660,https://www.learner.org/,465,no,,,no,no,no
661,https://www.mathworks.com/,466,no,,,no,no,no
662,https://www.convertunits.com/,467,no,,,no,no,no
663,https://www.ixl.com/,468,no,,,no,no,no
664,https://web2.0calc.com/,469,no,,,no,no,no
665,https://www.abcya.com/,470,no,,,no,no,no
666,https://www.wolfram.com/,471,no,,,no,no,no
667,https://www.metric-conversions.org/,472,yes,,,yes,yes,yes
668,https://xkcd.com/,473,yes,,,yes,yes,yes
669,https://www.purplemath.com/,474,no,,,no,no,no
670,https://edu.gcfglobal.org/en/,475,no,,,no,no,no
671,https://www.symbolab.com/,476,no,,,no,no,no
672,https://www.calculatorsoup.com/,477,no,,,no,no,no
673,https://www.nba.com/,478,yes,,,yes,yes,yes
674,https://www.basketball-reference.com/,479,no,,,no,no,no
675,https://basketball.realgm.com/,480,yes,,,yes,yes,yes
676,https://clutchpoints.com/,481,yes,Do not sell or share my personal information.,,yes,yes,yes
677,https://cavsnation.com/,482,yes,Do not sell or share my personal information.,,yes,yes,yes
678,https://hoopshype.com/,483,yes,,,yes,yes,yes
679,https://basketball.realgm.com/,484,yes,,,yes,yes,yes
680,https://www.nfl.com/,485,no,,,no,no,no
681,https://www.pro-football-reference.com/,486,no,,,no,no,no
682,https://profootballtalk.nbcsports.com/,487,yes,Do Not Sell My Personal Information,,yes,yes,yes
683,https://www.patriots.com/,488,no,,,no,no,no
684,https://www.dallascowboys.com/,489,no,,,no,no,no
685,https://www.nflshop.com/,490,yes,Do Not Sell or Share My Personal Information,,yes,yes,yes
686,https://www.strava.com/,491,no,,,no,no,no
687,https://www.runnersworld.com/,492,yes,,,yes,yes,yes
688,https://www.active.com/,493,yes,Do Not Sell My Personal Information,,yes,yes,yes
689,https://www.runtastic.com/,494,no,,,no,no,no
690,https://runsignup.com/,495,yes,,,yes,yes,yes
691,https://www.competitor.com/,496,no,,,no,no,no
692,https://www.letsrun.com/,497,no,,,no,no,no
693,https://www.mapmyrun.com/,498,yes,Do Not Sell My Personal Information,,yes,yes,yes
694,https://thetiebar.com/,743,no,,,no,no,yes
695,https://www.karmaloop.com/,744,no,,,no,no,no
696,https://www.kingsize.com/,745,yes,,,yes,yes,yes
697,https://www.ties.com/,746,no,,,no,no,no
698,https://www.paulfredrick.com/,747,no,,,no,no,no
699,https://www.perryellis.com/,748,no,,,no,no,no
700,https://www.frankandoak.com/?,749,no,,,no,no,no
701,https://www.kennethcole.com/,750,yes,,,yes,yes,yes
702,https://www.mrporter.com/en-us/,751,no,,,no,no,no
703,https://www.johnvarvatos.com/,752,no,,,no,no,no
704,https://www.paulevansny.com/,753,no,,,no,no,no
705,https://www.sprezzabox.com/,754,no,,,no,no,no
706,https://www.haggar.com/,755,yes,Do Not Sell or Share My Personal Information,,yes,yes,yes
707,https://www.heels.com/,756,no,,,no,no,no
708,https://www.sorel.com/,757,yes,Do Not Sell or Share My Information,,yes,yes,yes
709,https://www.underarmour.com/en-us/,758,yes,Do Not Sell My Personal Information,,yes,yes,yes
710,https://www.dsw.com/,759,yes,Do Not Sell or Share My Personal Information,,yes,yes,no
711,https://www.prana.com/,760,yes,,,yes,yes,yes
712,https://www.finishline.com/,761,no,,,no,no,no
713,https://www.famousfootwear.com/,762,yes,Do Not Sell or Share My Personal Information,,yes,yes,yes
714,https://www.vans.com/en-us,763,yes,,,yes,yes,yes
715,https://www.kicksonfire.com/,764,yes,,,yes,yes,no
716,https://www.payless.com/,765,no,,,no,no,no
717,https://www.colehaan.com/,766,yes,Do not sell my info,,yes,yes,yes
718,https://www.journeys.com/,767,no,,,no,no,no
719,https://www.ray-ban.com/usa,768,yes,DO NOT SELL MY PERSONAL INFORMATION,,yes,yes,yes
720,https://www.sunglasshut.com/,769,yes,Do Not Sell My Personal Information,,yes,yes,yes
721,https://www.framesdirect.com/,770,no,,,no,no,no
722,https://www.oakley.com/en-us,771,yes,Do not sell my personal information,,yes,yes,yes
723,https://www.eyebuydirect.com/,772,no,,,no,no,no
724,https://www.prada.com/us/en.html,773,yes,,,yes,yes,yes
725,https://www.eyebuydirect.com/,774,no,,,no,no,no
726,https://www.glasses.com/,775,yes,Do Not Sell My Personal Information,,yes,yes,yes
727,https://www.luxottica.com/en,776,no,,,no,no,no
728,https://www.smartbuyglasses.com/,777,no,,,no,no,no
729,https://www.totalicare.com/,778,no,,,no,no,no
730,https://allynscura.com/,779,no,,,no,no,yes
731,https://flightaware.com/,780,no,,,no,no,yes
732,https://www.flightradar24.com/,781,yes,,,yes,yes,no
733,https://ww2aircraft.net/forum/,782,yes,,,yes,yes,no
734,https://www.boeing.com/,783,no,,,no,no,no
735,https://www.airliners.net/,784,no,,,no,no,no
736,https://aviationweather.gov/,785,no,,,no,no,no
737,https://www.airforce.com/,786,no,,,no,no,no
738,https://vansairforce.net/,787,yes,,,yes,yes,no
739,http://airnav.com/,788,no,,,no,no,yes
740,https://www.airbus.com/en,789,no,,,no,no,no
741,https://www.kbb.com/,790,yes,,,yes,yes,yes
742,https://www.edmunds.com/,791,yes,Do Not Sell or Share My Personal Information,,yes,yes,yes
743,https://www.cargurus.com/,792,yes,Do Not Sell or Share My Personal Information,,yes,yes,yes
744,https://www.autotrader.com/,793,yes,,,no,yes,no
745,https://www.caranddriver.com/,794,yes,,,yes,yes,yes
746,https://www.cars.com/,795,yes,Do Not Sell My Personal Information,,yes,yes,yes
747,https://www.carmax.com/,796,yes,Do Not Sell or Share My Information,,yes,yes,yes
748,https://www.carsforsale.com/,797,no,,,no,no,no
749,https://www.truecar.com/,798,yes,Do Not Sell My Personal Information,,yes,yes,yes
750,https://www.carfax.com/,799,no,,,no,no,no
751,https://www.jdpower.com/cars,800,yes,CA Do Not Sell or Share My Information,,yes,yes,yes
752,https://www.thecarconnection.com/,801,no,,,no,no,no
753,https://www.carwale.com/,802,no,,,no,no,no
754,https://classiccars.com/,803,no,,,no,no,yes
755,https://www.autobytel.com/,804,yes,Do Not Sell My Information,,yes,yes,yes
756,https://www.rvtrader.com/,805,no,,,no,no,no
757,https://www.copart.com/,806,no,,,no,no,yes
758,https://www.hemmings.com/,807,no,,,no,no,no
759,https://www.ford.com/,808,yes,,,yes,yes,yes
760,http://www.honda.com/,809,yes,,,yes,yes,yes
761,https://www.chevrolet.com/,810,yes,,,yes,yes,yes
762,https://www.toyota.com/,811,yes,,,yes,yes,yes
763,https://www.nissanusa.com/,812,yes,Do Not Sell My Personal Information,,yes,yes,yes
764,https://www.mbusa.com/en/home,813,yes,Do Not Sell My Personal Information,,yes,yes,yes
765,https://www.jeep.com/,814,yes,,,yes,yes,yes
766,https://www.kia.com/us/en,815,yes,,,yes,yes,yes
767,https://www.bmwusa.com/,816,yes,Do Not Sell My Personal Information,,yes,yes,yes
768,https://www.gm.com/,817,no,,,no,no,yes
769,https://www.hyundaiusa.com/us/en,818,yes,,,yes,yes,yes
770,https://www.lexus.com/,819,yes,,,yes,yes,yes
771,https://www.audiusa.com/us/web/en.html,820,yes,Do Not Sell or Share My Personal Information,,yes,yes,yes
772,https://www.porsche.com/usa/,821,yes,,,yes,yes,yes
773,https://www.dodge.com/,822,yes,,,yes,yes,yes
774,https://www.subaru.com/index.html,823,yes,Do Not Sell or Share My Personal Information,,yes,yes,yes
775,https://www.vw.com/en.html,824,yes,Do Not Sell or Share My Personal Information,,yes,yes,yes
776,https://www.mazdausa.com/,825,yes,DO NOT SELL OR SHARE MY PERSONAL INFORMATION,,yes,yes,yes
777,https://www.volvocars.com/us/,826,yes,Do Not Sell or Share My Personal Information,,yes,yes,yes
778,https://www.gmc.com/,827,yes,,,yes,yes,yes
779,https://www.harley-davidson.com/us/en/index.html,828,no,,,no,no,no
780,https://www.vitalmx.com/,829,no,,,no,no,no
781,https://www.cycletrader.com/,830,no,,,no,no,no
782,https://www.revzilla.com/,831,no,,,no,no,no
783,https://www.zigwheels.com/,832,no,,,no,no,no
784,https://www.boatshop24.com/,833,yes,Do Not Sell My Personal Information,,yes,yes,yes
785,https://www.boattrader.com/,834,yes,Do Not Sell My Personal Information,,yes,yes,yes
786,https://www.pursuitboats.com/,835,yes,,,yes,yes,yes
787,https://www.yachtworld.com/,836,yes,Do Not Sell My Personal Information,,yes,yes,yes
788,https://www.westmarine.com/,837,yes,,,yes,yes,yes
789,https://www.ulta.com/,838,yes,Do Not Sell My Personal Information,,yes,yes,yes
790,https://www.sephora.com/,839,yes,,,yes,yes,no
