,Index,Text,Dates
146,245,No,"['2023-03-08', '2023-03-22']"
147,246,No,"['2023-03-08', '2023-03-22']"
148,248,No,"['2023-03-08', '2023-03-22']"
149,249,No,"['2023-03-08', '2023-03-22']"
150,251,No,"['2023-03-08', '2023-03-22']"
151,252,Do not sell,"['2023-03-08', '2023-03-22']"
152,255,No,"['2023-03-08', '2023-03-22']"
153,257,No,"['2023-03-08', '2023-03-22']"
154,258,Do not sell,"['2023-03-08', '2023-03-22']"
155,259,Do not sell,"['2023-03-08', '2023-03-22']"
156,261,Do not sell,"['2023-03-08', '2023-03-22']"
157,262,No,"['2023-03-08', '2023-03-22']"
158,264,No,"['2023-03-08', '2023-03-22']"
159,269,Do not sell,"['2023-03-08', '2023-03-22']"
160,272,No,"['2023-03-08', '2023-03-22']"
161,273,No,"['2023-03-08', '2023-03-22']"
162,274,Do not sell,"['2023-03-08', '2023-03-22']"
163,275,Do not sell,"['2023-03-08', '2023-03-22']"
164,276,Do not sell,"['2023-03-08', '2023-03-22']"
165,278,No,"['2023-03-08', '2023-03-22']"
166,279,No,"['2023-03-08', '2023-03-22']"
167,280,Do not sell,"['2023-03-08', '2023-03-22']"
168,281,No,"['2023-03-08', '2023-03-22']"
169,282,No,"['2023-03-08', '2023-03-22']"
170,283,No,"['2023-03-08', '2023-03-22']"
171,284,No,"['2023-03-08', '2023-03-22']"
172,285,No,"['2023-03-08', '2023-03-22']"
173,288,No,"['2023-03-08', '2023-03-22']"
174,289,Do not sell,"['2023-03-08', '2023-03-22']"
175,290,No,"['2023-03-08', '2023-03-22']"
176,291,No,"['2023-03-08', '2023-03-22']"
177,292,No,"['2023-03-08', '2023-03-22']"
178,293,Do not sell,"['2023-03-08', '2023-03-22']"
179,295,Do not sell,"['2023-03-08', '2023-03-22']"
180,296,Do not sell,"['2023-03-08', '2023-03-22']"
181,297,No,"['2023-03-08', '2023-03-22']"
182,299,Do not sell,"['2023-03-08', '2023-03-22']"
183,301,Do not sell,"['2023-03-08', '2023-03-22']"
184,303,Do not sell,"['2023-03-08', '2023-03-22']"
185,304,No,"['2023-03-08', '2023-03-22']"
186,305,No,"['2023-03-08', '2023-03-22']"
187,306,No,"['2023-03-08', '2023-03-22']"
188,308,No,"['2023-03-08', '2023-03-22']"
189,311,Do not sell,"['2023-03-08', '2023-03-22']"
190,312,Do not sell,"['2023-03-08', '2023-03-22']"
191,313,No,"['2023-03-08', '2023-03-22']"
192,314,No,"['2023-03-08', '2023-03-22']"
193,316,Do not sell,"['2023-03-08', '2023-03-22']"
194,318,No,"['2023-03-08', '2023-03-22']"
195,319,Do not sell,"['2023-03-08', '2023-03-22']"
196,320,No,"['2023-03-08', '2023-03-22']"
197,321,Do not sell,"['2023-03-08', '2023-03-22']"
198,325,Do not sell,"['2023-03-08', '2023-03-22']"
199,328,No,"['2023-03-08', '2023-03-22']"
200,329,No,"['2023-03-08', '2023-03-22']"
201,330,No,"['2023-03-08', '2023-03-22']"
202,331,No,"['2023-03-08', '2023-03-22']"
203,332,No,"['2023-03-08', '2023-03-22']"
204,334,Do not sell,"['2023-03-08', '2023-03-22']"
205,336,No,"['2023-03-08', '2023-03-22']"
206,337,No,"['2023-03-08', '2023-03-22']"
207,338,No,"['2023-03-08', '2023-03-22']"
208,339,No,"['2023-03-08', '2023-03-22']"
209,340,No,"['2023-03-08', '2023-03-22']"
210,341,No,"['2023-03-08', '2023-03-22']"
211,342,No,"['2023-03-08', '2023-03-22']"
212,343,Privacy Choices,['2023-03-22']
213,346,No,['2023-03-08']
214,348,No,"['2023-03-08', '2023-03-22']"
215,349,No,"['2023-03-08', '2023-03-22']"
216,350,No,"['2023-03-08', '2023-03-22']"
217,354,No,"['2023-03-08', '2023-03-22']"
218,355,No,"['2023-03-08', '2023-03-22']"
219,358,Do not sell,"['2023-03-08', '2023-03-22']"
220,361,No,"['2023-03-08', '2023-03-22']"
221,362,No,"['2023-03-08', '2023-03-22']"
222,375,Do not sell,"['2023-03-08', '2023-03-22']"
223,376,No,"['2023-03-08', '2023-03-22']"
224,377,Do not sell,"['2023-03-08', '2023-03-22']"
225,380,Do not sell,"['2023-03-08', '2023-03-22']"
226,381,Do not sell or share,"['2023-03-08', '2023-03-22']"
227,382,Do not sell,"['2023-03-08', '2023-03-22']"
228,383,No,"['2023-03-08', '2023-03-22']"
229,384,No,"['2023-03-08', '2023-03-22']"
230,385,No,"['2023-03-08', '2023-03-22']"
231,386,No,"['2023-03-08', '2023-03-22']"
232,387,Do not sell,"['2023-03-08', '2023-03-22']"
233,388,No,"['2023-03-08', '2023-03-22']"
234,391,No,"['2023-03-08', '2023-03-22']"
235,393,No,"['2023-03-08', '2023-03-22']"
236,395,Do not sell,['2023-03-22']
237,396,Do not sell or share,"['2023-03-08', '2023-03-22']"
238,397,No,"['2023-03-08', '2023-03-22']"
239,398,No,"['2023-03-08', '2023-03-22']"
240,401,No,"['2023-03-08', '2023-03-22', '2023-03-23']"
241,402,Do not sell,"['2023-03-08', '2023-03-22', '2023-03-23']"
242,403,Do not sell,"['2023-03-08', '2023-03-22', '2023-03-23']"
243,405,No,"['2023-03-08', '2023-03-22', '2023-03-23']"
244,408,No,"['2023-03-08', '2023-03-23']"
