,category,sub category,website,url,Index,Search key
37,,,Cntraveler.Com,https://www.cntraveler.com/,586,no
38,,,Boardingarea.Com,https://boardingarea.com/,587,yes
39,,,Londonist.Com,https://londonist.com/,588,yes
40,,,Flyertalk.Com,https://www.flyertalk.com/,589,yes
41,,,Sunset.Com,https://www.sunset.com/,590,no
42,,,Coastalliving.Com,https://www.southernliving.com/travel/coastal-living,591,yes
43,,,Frommers.Com,https://www.frommers.com/,592,no
0,Electronics,Appliances Sites,Bestbuy.Com,https://www.bestbuy.com/,593,yes
1,,,Lg.Com,https://www.lg.com/us,594,yes
2,,,Philips.Com,https://www.usa.philips.com/,595,no
3,,,Panasonic.Com,https://na.panasonic.com/us/,596,yes
4,,,Samsung.Com,https://www.samsung.com/us/,597,yes
5,,,Keurig.Com,https://www.keurig.com/,598,yes
6,,,Geappliances.Com,https://www.geappliances.com/,599,yes
7,,,Hhgregg.Com,https://www.hhgregg.com/,600,no
8,,,Dyson.Com,https://www.dyson.com/en,601,no
9,,,Whirlpool.Com,https://www.whirlpool.com/,602,yes
10,,,Abt.Com,https://www.abt.com/,603,yes
11,,,Bosch-Home.Com,https://www.bosch-home.com/,604,no
12,,,Ajmadison.Com,https://www.ajmadison.com/,605,no
13,,,Irobot.Com,https://www.irobot.com/,606,no
14,,,Delonghi.Com,https://www.delonghi.com/en-us,607,no
15,,,Bissell.Com,https://www.bissell.com/,608,yes
16,,,Sharpusa.Com,https://www.sharpusa.com/,609,no
17,,,Tomshardware.Com,https://www.tomshardware.com/,610,yes
18,,,Newegg.Com,https://www.newegg.com/,611,no
19,,,Bhphotovideo.Com,https://www.bhphotovideo.com/,612,no
20,,,Cdw.Com,https://www.cdw.com/,613,yes
21,,,Pcconnection.Com,https://www.connection.com/,614,no
22,,,Intel.Com,https://www.intel.com/content/www/us/en/homepage.html,615,no
23,,,Nvidia.Com,https://www.nvidia.com/en-us/,616,no
24,,,Computerhope.Com,https://www.computerhope.com/,617,no
25,,,Logitech.Com,https://www.logitech.com/,618,no
26,,,Amd.Com,https://www.amd.com/en,619,no
27,,,Tigerdirect.Com,https://www.tigerdirect.com/,620,no
28,,,Pcpartpicker.Com,https://pcpartpicker.com/,621,yes
29,,,Microcenter.Com,https://www.microcenter.com/,622,yes
30,,,Adorama.Com,https://www.adorama.com/,623,no
31,,,Seagate.Com,https://www.seagate.com/,624,no
32,,,Acer.Com,https://www.acer.com/us-en/,625,no
33,,,Epson.Com,https://epson.com/usa,626,no
34,,,1Ink.Com,https://www.1ink.com/,627,no
35,,Top Computer Security Software,Avg.Com,https://www.avg.com/en-us/homepage#mac,628,yes
36,,,Norton.Com,https://us.norton.com/,629,yes
37,,,Mcafee.Com,https://www.mcafee.com/,630,no
38,,,Avast.Com,https://www.avast.com/en-us/index#mac,631,yes
39,,,Truste.Com,https://trustarc.com/,632,yes
40,,,Kaspersky.Com,https://usa.kaspersky.com/,633,no
41,,,Iobit.Com,https://www.macbooster.net/,634,yes
42,,,Eset.Com,https://www.eset.com/us/,635,yes
43,,,Avira.Com,https://www.avira.com/,636,yes
44,,,Symantec.Com,https://www.broadcom.com/products/cybersecurity,637,no
45,,,Opendns.Com,https://www.opendns.com/,638,no
46,,,Malwarebytes.Org,https://www.malwarebytes.com/,639,no
47,,,Virustotal.Com,https://www.virustotal.com/gui/home/upload,640,no
48,,,Bitdefender.Com,https://www.bitdefender.com/,641,no
49,,,Comodo.Com,https://www.comodo.com/,642,no
0,,,Betradar.Com,https://betradar.com/,50,yes
1,Heath & Fitness,Diet Websites,Livestrong.Com,https://www.livestrong.com/,51,yes
2,,,Myfitnesspal.Com,https://www.myfitnesspal.com/,52,yes
3,,,Authoritynutrition.Com,https://www.healthline.com/,53,yes
4,,,Weightwatchers.Com,https://www.weightwatchers.com/us/welcome,54,yes
5,,,Healthypage.Com,https://healthypage.com/,55,yes
6,,,Nutrisystem.Com,https://www.nutrisystem.com/,56,no
7,,,Sparkpeople.Com,https://www.sparkpeople.com/index.asp,57,no
8,,,Calorieking.Com,https://www.calorieking.com/us/en/,58,no
9,,,Fooducate.Com,https://www.calorieking.com/us/en/,59,no
10,,,Choosemyplate.Gov,https://www.myplate.gov/,60,no
11,,Healthcare Websites,Healthcare.Gov,https://www.healthcare.gov/,61,no
12,,,Healthgrades.Com,https://www.healthgrades.com/,62,yes
13,,,Kaiserpermanente.Org,https://healthy.kaiserpermanente.org/front-door,63,no
14,,,Questdiagnostics.Com,https://www.questdiagnostics.com/,64,no
15,,,Zocdoc.Com,https://www.zocdoc.com/,65,no
16,,Medical Websites,Webmd.Com,https://www.webmd.com/,66,no
17,,,Nih.Gov,https://www.nih.gov/,67,no
18,,,Mayoclinic.Org,https://www.mayoclinic.org/,68,no
19,,,Medicinenet.Com,https://www.medicinenet.com/,69,yes
20,,,Cdc.Gov,https://www.cdc.gov/,70,no
21,,,Medscape.Com,https://www.medscape.com/,71,no
22,,,Patient.Info,https://patient.info/,72,no
23,,,Curejoy.Com,https://curejoy.com/,73,yes
24,,,Everydayhealth.Com,https://www.everydayhealth.com/,74,yes
25,,Online Pharmacies Websites,Drugs.Com,https://www.drugs.com/,75,no
26,,,Walgreens.Com,https://www.walgreens.com/,76,yes
27,,,Cvs.Com,https://www.cvs.com/,77,yes
28,,,Rxlist.Com,https://www.rxlist.com/,78,yes
29,,,Goodrx.Com,https://www.goodrx.com/,79,no
30,,,Riteaid.Com,https://www.riteaid.com/,80,yes
31,,,Express-Scripts.Com,https://www.express-scripts.com/,81,no
32,,,Clinicaltrials.Gov,https://clinicaltrials.gov/,82,no
33,,,Optumrx.Com,https://www.optumrx.com/public/landing,83,no
34,,,Mims.Com,https://www.mims.com/,84,no
35,,women’s health Websites,Womenshealthmag.Com,https://www.womenshealthmag.com/,85,yes
36,,,Mindbodygreen.Com,https://www.mindbodygreen.com/,86,no
37,,,Lifescript.Com,https://www.everydayhealth.com/,87,yes
38,,,Shape.Com,https://www.shape.com/,88,yes
39,,,Mom365.Com,https://www.mom365.com/,89,no
40,,,Scarymommy.Com,https://www.scarymommy.com/,90,no
41,,,Womenshealth.Gov,https://www.womenshealth.gov/,91,no
42,,,Empowher.Com,https://empowher.com/,92,yes
43,,,Skinnyms.Com,https://skinnyms.com/,93,yes
44,,,Youngwomenshealth.Org,https://youngwomenshealth.org/,94,yes
45,Home & Garden,Buy Art Online Websites,Etsy.Com,https://www.etsy.com/,95,no
46,,,Deviantart.Com,https://www.deviantart.com/,96,no
47,,,Redbubble.Com,https://www.redbubble.com/,97,yes
48,,,1Stdibs.Com,https://www.1stdibs.com/,98,yes
49,,,Society6.Com,https://society6.com/,99,yes
