,Index,Word list
1060,403,['Do Not Sell My Info']
1061,866,"['Your Privacy Choices', 'DAA Industry Opt Out', 'Your Privacy Choices: Opt Out of Sale/Targeted Ads']"
1062,424,[]
1063,125,['Do Not Sell My Personal Information']
1064,415,[]
1065,143,[]
1066,745,['\t\t  Your Privacy Choices']
1067,291,[]
1068,674,['California: Do not Sell my Personal Info']
1069,497,[]
1070,17,['Do Not Sell My Information']
1071,149,['Submit an Opt Out Request']
1072,491,[]
1073,179,[' Do Not Sell or Share My Personal Information']
1074,557,['Do Not Sell My Personal Information']
1075,122,['Do Not Sell My Personal Info']
1076,738,['Do Not Sell or Share My Personal Information']
1077,444,['Do Not Sell My Info']
1078,826,['Do Not Sell or Share My Personal Information']
1079,115,['Do not sell or share my personal information']
1080,59,[]
1081,302,"['CA Consumers: DO NOT SELL OR SHARE MY PERSONAL INFORMATION', 'Nevada Consumers: DO NOT SELL MY PERSONAL INFORMATION']"
1082,850,['Do Not Sell or Share My Personal Information']
1083,540,[]
1084,129,[]
1085,283,[]
