,Index,Word list
1031,85,"['Your Privacy Choices', 'DAA Industry Opt Out', 'Your Privacy Choices: Opt Out of Sale/Targeted Ads']"
1032,177,['Do Not Sell/Share My Personal Information']
1033,927,[]
1034,36,['Do Not Share My Personal Information']
1035,719,"['Do Not Sell or Share My Info', 'Do Not Sell or Share My Personal Information']"
1036,575,[]
1037,14,[]
1038,471,[]
1039,1048,[]
1040,140,['Your Privacy Choices']
1041,361,[]
1042,484,"['NBPA Does Not Intend To Opt Out Of CBA, Will Be Disappointed If NBA Chooses That Option']"
1043,498,['Do Not Sell My Personal Information']
1044,341,[]
1045,897,[]
1046,16,[]
1047,1067,[]
1048,157,['Do Not Sell Or Share My Personal Information']
1049,525,['Your California Privacy Choices']
1050,73,[]
1051,139,[]
1052,754,[]
1053,563,[]
1054,554,['Do Not Sell or Share My Personal Information']
1055,153,[]
1056,336,[]
1057,919,['Do Not Sell Or Share My Information']
1058,27,[]
1059,406,[]
1060,269,['Do Not Sell My Personal Information']
1061,403,['Do Not Sell My Info']
1062,866,"['Your Privacy Choices', 'DAA Industry Opt Out', 'Your Privacy Choices: Opt Out of Sale/Targeted Ads']"
1063,424,[]
1064,125,['Do Not Sell My Personal Information']
1065,415,[]
1066,143,[]
1067,745,['\t\t  Your Privacy Choices']
1068,291,[]
1069,674,['California: Do not Sell my Personal Info']
1070,497,[]
1071,17,['Do Not Sell My Information']
1072,149,['Submit an Opt Out Request']
1073,491,[]
1074,179,[' Do Not Sell or Share My Personal Information']
1075,557,['Do Not Sell My Personal Information']
1076,122,['Do Not Sell My Personal Info']
1077,738,['Do Not Sell or Share My Personal Information']
1078,444,['Do Not Sell My Info']
1079,826,['Do Not Sell or Share My Personal Information']
1080,115,['Do not sell or share my personal information']
1081,59,[]
1082,302,"['CA Consumers: DO NOT SELL OR SHARE MY PERSONAL INFORMATION', 'Nevada Consumers: DO NOT SELL MY PERSONAL INFORMATION']"
1083,850,['Do Not Sell or Share My Personal Information']
1084,540,[]
1085,129,[]
1086,283,['Do Not Sell My Personal Information']
