,Index,Text,Dates
190,967,"['Do not sell', 'No', 'Do not sell', 'No']","['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
191,968,"['Do not sell', 'No', 'Ambiguous', 'No']","['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
192,970,"['Do not sell', 'No', 'Do not sell', 'No']","['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
193,971,"['Do not sell or share', 'Do not sell', 'Do not sell', 'Do not sell']","['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
194,973,"['No', 'Do not sell', 'No', 'Do not sell']","['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
195,974,"['Do not sell', 'No', 'No', 'No']","['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
196,979,"['Do not sell or share', 'No', 'Ambiguous', 'No']","['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
197,981,"['Do not sell', 'No', 'No', 'No']","['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
198,984,"['Do not sell or share', 'No', 'Do not sell or share', 'No']","['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
199,986,"['Do not sell', 'Do not sell', 'Do not sell', 'No']","['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
200,1005,"['Do not sell', 'No', 'Do not sell', 'No']","['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
201,1006,"['Do not sell', 'No', 'Do not sell', 'No']","['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
202,1015,"['Do not sell or share', 'Do not sell or share', 'No', 'Do not sell or share']","['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
203,1017,"['Do not sell or share', 'No', 'Do not sell or share', 'No']","['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
204,1018,"['Do not sell or share', 'Do not sell', 'Do not sell', 'Do not sell']","['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
205,1021,"['Do not sell or share', 'No', 'Do not sell or share', 'No']","['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
206,1023,"['Do not sell or share', 'No', 'Do not sell', 'No']","['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
207,1025,"['Do not sell', 'No', 'Do not sell', 'No']","['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
208,1030,"['Do not sell or share', 'No', 'Do not sell or share', 'No']","['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
209,1031,"['No', 'Do not sell']","['2023-01-05', '2023-01-30']"
