,category,sub category,Date,website,url,do not sell present? Chicago,Can be automated?,Wording,Sell info ?,Position,Info required,link or popup?,Steps,Process,Mention for CA only?,Required to be CA,Checking CA method,Comment,Search key,ImageMSE,Location test,Index,Can be automated,Opt out option,# Actions,Other notes,Selenium,Can follow href
0,,Sports Websites,Nov 8,Espn.Com,https://www.espn.com/,yes,,,,,,,,,,,,,Do Not Sell or Share My Personal Information,13.439489474826388,IL,499,,,,,,
1,,,Nov 8,Sports.Yahoo.Com,https://sports.yahoo.com/,no,,,,,,,,,,,,,,0.4009809027777777,IL,500,,,,,,
2,,,Nov 8,90Min.Com,https://www.90min.com/,no,,,,,,,,,,,,,,0.3672493489583333,IL,501,,,,,,
3,,,Nov 8,Si.Com,https://www.si.com/,no,,,,,,,,,,,,,,0.3626109483506944,IL,502,,,,,,
4,,,Nov 8,Mlb.Com,https://www.mlb.com/,yes,,,,,,,,,,,,,,14.40375705295139,IL,503,,,,,,
5,,,Nov 8,Foxsports.Com,https://www.foxsports.com/,yes,,,,,,,,,,,,,,2.619651692708333,IL,504,,,,,,
6,,,Nov 8,Cbssports.Com,https://www.cbssports.com/,yes,,,,,,,,,,,,,DO NOT SELL MY PERSONAL INFORMATION,0.5094631618923611,IL,505,,,,,,
7,,,Nov 8,Skihood.Com,https://skihood.com/,no,,,,,,,,,,,,,,1.6118858024691358,IL,506,,,,,,
8,,,Nov 8,Sbnation.Com,https://www.sbnation.com/,yes,,,,,,,,,,,,,Do Not Sell or Share My Personal Info,4.2418115234375,IL,507,,,,,,
9,,Telecommunication,Nov 8,Cloudflare.Com,https://www.cloudflare.com/,no,,,,,,,,,,,,,,0.35785888671875,IL,508,,,,,,
10,,,Nov 8,Akamai.Com,https://www.akamai.com/,no,,,,,,,,,,,,,,0.3596134440104166,IL,509,,,,,,
11,,,Nov 8,Level3.Com,https://www.lumen.com/en-us/home.html,no,,,,,,,,,,,,,,0.35785888671875,IL,510,,,,,,
12,,,Nov 8,Liquidweb.Com,https://www.liquidweb.com/,no,,,,,,,,,,,,,,0.35785888671875,IL,511,,,,,,
13,,,Nov 8,Limelight.Com,https://edg.io/,no,,,,,,,,,,,,,,0.3672493489583333,IL,512,,,,,,
14,,,Nov 8,Keycdn.Com,https://www.keycdn.com/,no,,,,,,,,,,,,,,0.7677571614583333,IL,513,,,,,,
15,,,Nov 8,Equinix.Com,https://www.equinix.com/,no,,,,,,,,,,,,,,0.35785888671875,IL,514,,,,,,
16,,,Nov 8,Cdnetworks.Com,https://www.cdnetworks.com/,no,,,,,,,,,,,,,,0.35785888671875,IL,515,,,,,,
17,,,Nov 8,Getambassador.Com,https://www.getambassador.com/,no,,,,,,,,,,,,,,0.35785888671875,IL,516,,,,,,
18,,,Nov 8,Aws.Amazon.Com,https://aws.amazon.com/?aws-products-all.sort-by=item.additionalFields.productNameLowercase&aws-products-all.sort-order=asc&awsf.re%3AInvent=*all&awsf.Free%20Tier%20Type=*all&awsf.tech-category=*all,no,,,,,,,,,,,,,,0.3587608506944444,IL,517,,,,,,
19,,Free Email Service,Nov 8,Live.Com,https://outlook.live.com/owa/,no,,,,,,,,,,,,,,0.35785888671875,IL,518,,,,,,
20,,,Nov 8,Icloud.Com,https://www.icloud.com/,no,,,,,,,,,,,,,,1.25267333984375,IL,519,,,,,,
21,,,Nov 8,Zoho.Com,https://www.zoho.com/,no,,,,,,,,,,,,,,0.35785888671875,IL,520,,,,,,
22,,,Nov 8,Inbox.Com,http://www.inbox.com/tech/,no,,,,,,,,,,,,,,0.35785888671875,IL,521,,,,,,
23,,,Nov 8,Protonmail.Com,https://proton.me/mail,no,,,,,,,,,,,,,,0.3579134114583333,IL,522,,,,,,
24,,Search Engines,Nov 8,Google.Com,https://www.google.com/,no,,,,,,,,,,,,,,0.5596690538194444,IL,523,,,,,,
25,,,Nov 8,Yahoo.Com,https://www.yahoo.com/,no,,,,,,,,,,,,,,0.4009809027777777,IL,524,,,,,,
26,,,Nov 8,Bing.Com,https://www.bing.com/?toWww=1&redig=8625D14D06664A41A50493BB87348445,no,,,,,,,,,,,,,,0.3602145724826389,IL,525,,,,,,
27,,,Nov 8,Ask.Com,https://www.ask.com/,yes,,,,,,,,,,,,,,5.848704969618056,IL,526,,,,,,
28,,,Nov 8,Myway.Com,https://hp.myway.com/myway/index.html,no,,,,,,,,,,,,,,0.35785888671875,IL,527,,,,,,
29,,website builders,Nov 8,Weebly.Com,https://www.weebly.com/,no,,,,,,,,,,,,,,0.3599785698784722,IL,528,,,,,,
30,,,Nov 8,Wix.Com,https://www.wix.com/,no,,,,,,,,,,,,,,0.35785888671875,IL,529,,,,,,
31,,,Nov 8,Squarespace.Com,https://www.squarespace.com/,no,,,,,,,,,,,,,,0.4449400499131944,IL,530,,,,,,
32,,,Nov 8,Jimdo.Com,https://www.jimdo.com/,no,,,,,,,,,,,,,,0.35785888671875,IL,531,,,,,,
33,,,Nov 8,Smugmug.Com,https://www.smugmug.com/,no,,,,,,,,,,,,,,0.3586279296875,IL,532,,,,,,
34,,,Nov 8,Wikidot.Com,http://www.wikidot.com/,no,,,,,,,,,,,,,,0.3587255859375,IL,533,,,,,,
35,,,Nov 8,Webs.Com,https://www.webs.com/,no,,,,,,,,,,,,,,0.3631073676215278,IL,534,,,,,,
36,,,Nov 8,Tripod.Com,https://www.tripod.lycos.com/,no,,,,,,,,,,,,,,0.3595364040798611,IL,535,,,,,,
37,,,Nov 8,Ucoz.Com,https://www.ucoz.com/#superFooter,no,,,,,,,,,,,,,,0.35785888671875,IL,536,,,,,,
38,Travel,Airfare Websites,Nov 8,Southwest.Com,https://www.southwest.com/,yes,,,,,,,,,,,,,Do Not Sell/Share My Personal Information,49.87439208984375,IL,537,,,,,,
39,,,Nov 8,Aa.Com,https://www.aa.com/homePage.do,no,,,,,,,,,,,,,,0.35785888671875,IL,538,,,,,,
40,,,Nov 8,United.Com,https://www.united.com/en/us,no,,,,,,,,,,,,,,0.35785888671875,IL,539,,,,,,
41,,,Nov 8,Delta.Com,https://www.delta.com/,no,,,,,,,,,,,,,,0.35785888671875,IL,540,,,,,,
42,,,Nov 8,Ryanair.Com,https://www.ryanair.com/us/en,no,,,,,,,,,,,,,,4.395600043402778,IL,541,,,,,,
43,,,Nov 8,Jetblue.Com,https://www.jetblue.com/,yes,,,,,,,,,,,,,Do not sell my info,1.423503146701389,IL,542,,,,,,
44,,,Nov 8,Airasia.Com,https://www.airasia.com/en/gb,no,,,,,,,,,,,,,,0.3596134440104166,IL,543,,,,,,
45,,,Nov 8,Spirit.Com,https://www.spirit.com/,no,,,,,,,,,,,,,,9.93571044921875,IL,544,,,,,,
46,,,Nov 8,Emirates.Com,https://www.emirates.com/us/english/,no,,,,,,,,,,,,,,0.3596134440104166,IL,545,,,,,,
47,,,Nov 8,Qatarairways.Com,https://www.qatarairways.com/en-us/homepage.html,no,,,,,,,,,,,,,,0.4234733072916666,IL,546,,,,,,
48,,,Nov 8,Britishairways.Com,https://www.britishairways.com/travel/home/public/en_us/,no,,,,,,,,,,,,,,0.35785888671875,IL,547,,,,,,
49,,,Nov 8,Alaskaair.Com,https://www.alaskaair.com/,no,,,,,,,,,,,,,,0.35785888671875,IL,548,,,,,,
0,,Biology,Nov 8,Ncbi.Nlm.Nih.Gov,https://www.ncbi.nlm.nih.gov/,no,,,,,,,,,,,,,,0.35785888671875,IL,399,,,,,,
1,,,Nov 8,nature.Com,https://www.nature.com/,no,,,,,,,,,,,,,,134.8128507486979,IL,400,,,,,,
2,,,Nov 8,Plos.Org,https://plos.org/,no,,,,,,,,,,,,,,1.8382516818576389,IL,401,,,,,,
3,,,Nov 8,Biomedcentral.Com,https://www.biomedcentral.com/,yes,,,,,,,,,,,,,Manage cookies/Do not sell my data,69.43205973307292,IL,402,,,,,,
4,,,Nov 8,Innerbody.Com,https://www.innerbody.com/,yes,,,,,,,,,,,,,Do Not Sell My Info,9.607488335503472,IL,403,,,,,,
5,,,Nov 8,Cell.Com,https://www.cell.com/,no,,,,,,,,,,,,,,0.35785888671875,IL,404,,,,,,
6,,,Nov 8,Expasy.Org,https://www.expasy.org/,no,,,,,,,,,,,,,,0.35785888671875,IL,405,,,,,,
7,,,Nov 8,Biology-Online.Org,https://www.biologyonline.com/,no,,,,,,,,,,,,,,0.3586800130208333,IL,406,,,,,,
8,,,Nov 8,Jbc.Org,https://www.jbc.org/,no,,,,,,,,,,,,,,0.3588948567708333,IL,407,,,,,,
9,,,Nov 8,Broadinstitute.Org,https://www.broadinstitute.org/,no,,,,,,,,,,,,,,0.3587608506944444,IL,408,,,,,,
10,,,Nov 8,Genome.Gov,https://www.genome.gov/,no,,,,,,,,,,,,,,0.3672493489583333,IL,409,,,,,,
11,,,Nov 8,Ornl.Gov,https://www.ornl.gov/,no,,,,,,,,,,,,,,0.35785888671875,IL,410,,,,,,
12,,,Nov 8,Hhmi.Org,https://www.hhmi.org/,no,,,,,,,,,,,,,,0.3672493489583333,IL,411,,,,,,
13,,,Nov 8,Genecards.Org,https://www.genecards.org/,no,,,,,,,,,,,,,,0.35785888671875,IL,412,,,,,,
14,,,Nov 8,Cshlp.Org,http://cshlp.org/,no,,,,,,,,,,,,,,1.8382516818576389,IL,413,,,,,,
15,,,Nov 8,Addgene.Org,https://www.addgene.org/,no,,,,,,,,,,,,,,0.35785888671875,IL,414,,,,,,
16,,,Nov 8,Neb.Com,https://www.neb.com/,no,,,,,,,,,,,,,,0.35785888671875,IL,415,,,,,,
17,,,Nov 8,Ghr.Nlm.Nih.Gov,https://medlineplus.gov/genetics/,no,,,,,,,,,,,,,,0.35785888671875,IL,416,,,,,,
18,,Chemistry,Nov 8,Epa.Gov,https://www.epa.gov/,no,,,,,,,,,,,,,,0.35785888671875,IL,417,,,,,,
19,,,Nov 8,Acs.Org,https://www.acs.org/content/acs/en.html,no,,,,,,,,,,,,,,0.35785888671875,IL,418,,,,,,
20,,,Nov 8,Rsc.Org,https://www.rsc.org/,no,,,,,,,,,,,,,,0.35785888671875,IL,419,,,,,,
21,,,Nov 8,Webqc.Org,https://www.webqc.org/,yes,,,,,,,,,,,,,Do Not Sell My Personal Information,1.280317654079861,IL,420,,,,,,
22,,,Nov 8,Chemguide.Co.Uk,https://www.webqc.org/,no,,,,,,,,,,,,,Do Not Sell My Personal Information,1.280317654079861,IL,421,,,,,,
23,,,Nov 8,Cas.Org,https://www.cas.org/,no,,,,,,,,,,,,,,0.3621525065104167,IL,422,,,,,,
24,,Environmental,Nov 8,Noaa.Gov,https://www.noaa.gov/,no,,,,,,,,,,,,,,0.3578757052951389,IL,423,,,,,,
25,,,Nov 8,Nps.Gov,https://www.nps.gov/index.htm,no,,,,,,,,,,,,,,0.35785888671875,IL,424,,,,,,
26,,,Nov 8,Livescience.Com,https://www.livescience.com/,no,,,,,,,,,,,,,Do not sell my info,10.910048014322916,IL,425,,,,,,
27,,,Nov 8,Nature.Com,https://www.nature.com/,no,,,,,,,,,,,,,,134.8128507486979,IL,426,,,,,,
28,,,Nov 8,Epa.Gov,https://www.epa.gov/,no,,,,,,,,,,,,,,0.35785888671875,IL,427,,,,,,
29,,,Nov 8,Treehugger.Com,https://www.treehugger.com/,yes,,,,,,,,,,,,,,7.2428271484375,IL,428,,,,,,
