,Index,Text,Dates
689,752,No,"['2023-04-06', '2023-04-18']"
690,753,No,"['2023-04-06', '2023-04-18']"
691,754,No,"['2023-04-06', '2023-04-18']"
692,755,Do not sell or share,"['2023-04-06', '2023-04-18']"
693,756,No,"['2023-04-06', '2023-04-18']"
694,757,Do not sell or share,"['2023-04-06', '2023-04-18']"
695,758,Do not sell,"['2023-04-06', '2023-04-18']"
696,759,Do not sell or share,"['2023-04-06', '2023-04-18']"
697,760,Do not sell or share,['2023-04-06']
698,761,Do not sell,"['2023-04-06', '2023-04-18']"
699,762,Do not sell or share,"['2023-04-06', '2023-04-18']"
700,763,No,"['2023-04-06', '2023-04-18']"
701,764,No,"['2023-04-06', '2023-04-18']"
702,765,No,"['2023-04-06', '2023-04-18']"
703,766,Do not sell,"['2023-04-06', '2023-04-18']"
704,767,No,"['2023-04-06', '2023-04-18']"
705,768,Do not sell,"['2023-04-06', '2023-04-18']"
706,769,Do not sell,"['2023-04-06', '2023-04-18']"
707,770,No,"['2023-04-06', '2023-04-18']"
708,771,Do not sell,"['2023-04-06', '2023-04-18']"
709,772,Do not sell,"['2023-04-06', '2023-04-18']"
710,773,Do not sell,"['2023-04-06', '2023-04-18']"
711,774,Do not sell,"['2023-04-06', '2023-04-18']"
712,775,Do not sell,"['2023-04-06', '2023-04-18']"
713,776,No,"['2023-04-06', '2023-04-18']"
714,777,No,"['2023-04-06', '2023-04-18']"
715,778,No,"['2023-04-06', '2023-04-18']"
716,779,No,"['2023-04-06', '2023-04-18']"
717,780,No,"['2023-04-06', '2023-04-18']"
718,781,No,"['2023-04-06', '2023-04-18']"
719,782,No,"['2023-04-06', '2023-04-18']"
720,783,No,"['2023-04-06', '2023-04-18']"
721,784,No,"['2023-04-06', '2023-04-18']"
722,785,No,"['2023-04-06', '2023-04-18']"
723,786,Do not sell,"['2023-04-06', '2023-04-18']"
724,787,No,"['2023-04-06', '2023-04-18']"
725,788,No,"['2023-04-06', '2023-04-18']"
726,789,No,"['2023-04-06', '2023-04-18']"
727,790,Do not sell,"['2023-04-06', '2023-04-18']"
728,791,Do not sell or share,"['2023-04-06', '2023-04-18']"
729,792,Do not sell or share,"['2023-04-06', '2023-04-18']"
730,793,No,"['2023-04-06', '2023-04-18']"
731,794,No,"['2023-04-06', '2023-04-18']"
732,795,Do not sell,"['2023-04-06', '2023-04-18']"
733,796,Do not sell or share,"['2023-04-06', '2023-04-18']"
734,797,No,"['2023-04-06', '2023-04-18']"
735,798,Do not sell,"['2023-04-06', '2023-04-18']"
736,799,No,"['2023-04-06', '2023-04-18']"
737,800,Do not sell or share,"['2023-04-06', '2023-04-18']"
738,801,No,"['2023-04-06', '2023-04-18']"
739,802,No,"['2023-04-06', '2023-04-18']"
740,803,No,"['2023-04-06', '2023-04-18']"
741,804,Do not sell,"['2023-04-06', '2023-04-18']"
742,805,No,['2023-04-06']
743,806,No,"['2023-04-06', '2023-04-18']"
744,807,No,"['2023-04-06', '2023-04-18']"
745,808,No,"['2023-04-06', '2023-04-18']"
746,809,No,"['2023-04-06', '2023-04-18']"
747,810,No,"['2023-04-06', '2023-04-18']"
748,811,No,"['2023-04-06', '2023-04-18']"
749,812,Do not sell,"['2023-04-06', '2023-04-18']"
750,813,Do not sell,"['2023-04-06', '2023-04-18']"
751,814,No,"['2023-04-06', '2023-04-18']"
752,815,No,"['2023-04-06', '2023-04-18']"
753,816,Do not sell,"['2023-04-06', '2023-04-18']"
754,817,No,"['2023-04-06', '2023-04-18']"
755,818,No,"['2023-04-06', '2023-04-18']"
756,819,No,"['2023-04-06', '2023-04-18']"
757,820,Do not sell or share,"['2023-04-06', '2023-04-18']"
758,821,Do not sell,"['2023-04-06', '2023-04-18']"
759,822,No,"['2023-04-06', '2023-04-18']"
760,823,Do not sell or share,"['2023-04-06', '2023-04-18']"
761,824,Do not sell or share,"['2023-04-06', '2023-04-18']"
762,825,Do not sell or share,"['2023-04-06', '2023-04-18']"
763,826,Do not sell or share,"['2023-04-06', '2023-04-18']"
764,827,No,"['2023-04-06', '2023-04-18']"
765,828,No,"['2023-04-06', '2023-04-18']"
766,830,No,['2023-04-06']
767,831,No,"['2023-04-06', '2023-04-18']"
768,832,No,"['2023-04-06', '2023-04-18']"
769,833,Do not sell,"['2023-04-06', '2023-04-18']"
770,834,Do not sell,"['2023-04-06', '2023-04-18']"
771,835,No,"['2023-04-06', '2023-04-18']"
772,836,Do not sell,"['2023-04-06', '2023-04-18']"
773,837,Do not sell,"['2023-04-06', '2023-04-18']"
774,838,Do not sell,"['2023-04-06', '2023-04-18']"
775,839,No,"['2023-04-06', '2023-04-18']"
776,840,No,"['2023-04-06', '2023-04-18']"
777,841,No,"['2023-04-06', '2023-04-18']"
778,842,No,"['2023-04-06', '2023-04-18']"
779,843,Do not sell,"['2023-04-06', '2023-04-18']"
780,844,Do not sell,"['2023-04-06', '2023-04-18']"
781,845,Do not sell or share,"['2023-04-06', '2023-04-18']"
782,846,No,"['2023-04-06', '2023-04-18']"
783,847,Do not sell,"['2023-04-06', '2023-04-18']"
784,848,Do not sell,"['2023-04-06', '2023-04-18']"
785,849,No,"['2023-04-06', '2023-04-18']"
786,850,Do not sell or share,"['2023-04-06', '2023-04-18']"
787,851,No,"['2023-04-06', '2023-04-18']"
788,852,No,"['2023-04-06', '2023-04-18']"
789,853,No,"['2023-04-06', '2023-04-18']"
790,854,No,"['2023-04-06', '2023-04-18']"
791,855,Do not sell,"['2023-04-06', '2023-04-18']"
792,856,No,"['2023-04-06', '2023-04-18']"
793,857,Do not sell or share,"['2023-04-06', '2023-04-18']"
794,858,No,"['2023-04-06', '2023-04-18']"
795,860,No,"['2023-04-06', '2023-04-18']"
796,861,No,"['2023-04-06', '2023-04-18']"
797,862,Do not sell or share,"['2023-04-06', '2023-04-18']"
798,863,No,"['2023-04-06', '2023-04-18']"
799,864,Do not sell,"['2023-04-06', '2023-04-18']"
800,865,Do not sell,"['2023-04-06', '2023-04-18']"
801,866,No,"['2023-04-06', '2023-04-18']"
802,867,No,"['2023-04-06', '2023-04-18']"
803,868,No,"['2023-04-06', '2023-04-18']"
804,869,No,"['2023-04-06', '2023-04-18']"
805,870,No,"['2023-04-06', '2023-04-18']"
806,871,Do not sell,"['2023-04-06', '2023-04-18']"
807,872,Do not sell,"['2023-04-06', '2023-04-18']"
808,873,No,"['2023-04-06', '2023-04-18']"
809,874,No,"['2023-04-06', '2023-04-18']"
810,875,No,"['2023-04-06', '2023-04-18']"
811,876,Do not sell or share,"['2023-04-06', '2023-04-18']"
812,877,No,"['2023-04-06', '2023-04-18']"
813,878,No,"['2023-04-06', '2023-04-18']"
814,879,No,"['2023-04-06', '2023-04-18']"
815,880,Do not sell,"['2023-04-06', '2023-04-18']"
816,881,No,"['2023-04-06', '2023-04-18']"
817,882,No,"['2023-04-06', '2023-04-18']"
818,883,No,"['2023-04-06', '2023-04-18']"
819,884,No,"['2023-04-06', '2023-04-18']"
820,885,Do not sell,"['2023-04-06', '2023-04-18']"
821,886,No,"['2023-04-06', '2023-04-18']"
822,887,No,"['2023-04-06', '2023-04-18']"
823,888,Do not sell,"['2023-04-06', '2023-04-18']"
824,889,No,"['2023-04-06', '2023-04-18']"
825,890,No,"['2023-04-06', '2023-04-18']"
826,891,No,"['2023-04-06', '2023-04-18']"
827,892,Do not sell,"['2023-04-06', '2023-04-18']"
828,893,No,"['2023-04-06', '2023-04-18']"
829,894,No,"['2023-04-06', '2023-04-18']"
830,895,No,"['2023-04-06', '2023-04-18']"
831,896,No,"['2023-04-06', '2023-04-18']"
832,897,No,"['2023-04-06', '2023-04-18']"
833,898,Ambiguous,"['2023-04-06', '2023-04-18']"
834,899,Ambiguous,"['2023-04-06', '2023-04-18']"
835,900,No,['2023-04-18']
836,901,No,"['2023-04-06', '2023-04-18']"
837,902,No,"['2023-04-06', '2023-04-18']"
838,903,No,"['2023-04-06', '2023-04-18']"
839,904,Do not sell,"['2023-04-06', '2023-04-18']"
840,905,No,"['2023-04-06', '2023-04-18']"
841,906,No,"['2023-04-06', '2023-04-18']"
842,907,No,"['2023-04-06', '2023-04-18']"
843,908,No,"['2023-04-06', '2023-04-18']"
844,909,No,"['2023-04-06', '2023-04-18']"
845,910,No,"['2023-04-06', '2023-04-18']"
846,911,No,"['2023-04-06', '2023-04-18']"
847,912,No,"['2023-04-06', '2023-04-18']"
848,913,No,"['2023-04-06', '2023-04-18']"
849,914,No,"['2023-04-06', '2023-04-18']"
850,915,No,"['2023-04-06', '2023-04-18']"
851,916,No,"['2023-04-06', '2023-04-18']"
852,917,No,"['2023-04-06', '2023-04-18']"
853,918,No,"['2023-04-06', '2023-04-18']"
854,919,Do not sell or share,"['2023-04-06', '2023-04-18']"
855,920,Ambiguous,"['2023-04-06', '2023-04-18']"
856,921,No,"['2023-04-06', '2023-04-18']"
857,922,No,"['2023-04-06', '2023-04-18']"
858,923,No,"['2023-04-06', '2023-04-18']"
859,924,Do not sell or share,"['2023-04-06', '2023-04-18']"
860,925,Do not sell,"['2023-04-06', '2023-04-18']"
861,926,Do not sell or share,"['2023-04-06', '2023-04-18']"
862,927,No,"['2023-04-06', '2023-04-18']"
863,928,No,"['2023-04-06', '2023-04-18']"
864,929,No,"['2023-04-06', '2023-04-18']"
865,930,No,"['2023-04-06', '2023-04-18']"
866,931,No,"['2023-04-06', '2023-04-18']"
867,932,No,"['2023-04-06', '2023-04-18']"
868,933,Do not sell,"['2023-04-06', '2023-04-18']"
869,934,Ambiguous,"['2023-04-06', '2023-04-18']"
870,935,No,"['2023-04-06', '2023-04-18']"
871,936,No,"['2023-04-06', '2023-04-18']"
872,938,No,"['2023-04-06', '2023-04-18']"
873,939,Do not sell,"['2023-04-06', '2023-04-18']"
874,940,Do not sell,"['2023-04-06', '2023-04-18']"
875,941,No,"['2023-04-06', '2023-04-18']"
876,942,Do not sell,"['2023-04-06', '2023-04-18']"
877,943,No,"['2023-04-06', '2023-04-18']"
878,944,Do not sell,"['2023-04-06', '2023-04-18']"
879,945,No,"['2023-04-06', '2023-04-18']"
880,946,No,"['2023-04-06', '2023-04-18']"
881,947,Do not sell,"['2023-04-06', '2023-04-18']"
882,948,No,"['2023-04-06', '2023-04-18']"
883,949,Ambiguous,"['2023-04-06', '2023-04-18']"
884,950,No,"['2023-04-06', '2023-04-18']"
885,951,No,"['2023-04-06', '2023-04-18']"
886,952,No,"['2023-04-06', '2023-04-18']"
887,953,No,"['2023-04-06', '2023-04-18']"
888,954,No,"['2023-04-06', '2023-04-18']"
889,955,No,"['2023-04-06', '2023-04-18']"
890,956,No,"['2023-04-06', '2023-04-18']"
891,957,No,"['2023-04-06', '2023-04-18']"
892,958,No,"['2023-04-06', '2023-04-18']"
893,959,Do not sell or share,"['2023-04-06', '2023-04-18']"
894,960,No,"['2023-04-06', '2023-04-18']"
895,961,Ambiguous,"['2023-04-06', '2023-04-18']"
896,963,No,"['2023-04-06', '2023-04-18']"
897,964,No,"['2023-04-06', '2023-04-18']"
898,965,No,"['2023-04-06', '2023-04-18']"
899,966,No,"['2023-04-06', '2023-04-18']"
900,967,No,"['2023-04-06', '2023-04-18']"
901,968,No,"['2023-04-06', '2023-04-18']"
902,969,No,"['2023-04-06', '2023-04-18']"
903,970,No,"['2023-04-06', '2023-04-18']"
904,971,Do not sell,"['2023-04-06', '2023-04-18']"
905,972,No,"['2023-04-06', '2023-04-18']"
906,973,Do not sell,"['2023-04-06', '2023-04-18']"
907,974,No,"['2023-04-06', '2023-04-18']"
908,975,No,"['2023-04-06', '2023-04-18']"
909,976,No,"['2023-04-06', '2023-04-18']"
910,977,No,"['2023-04-06', '2023-04-18']"
911,978,No,"['2023-04-06', '2023-04-18']"
912,979,No,"['2023-04-06', '2023-04-18']"
913,980,No,"['2023-04-06', '2023-04-18']"
914,981,No,"['2023-04-06', '2023-04-18']"
915,982,Do not sell,"['2023-04-06', '2023-04-18']"
916,983,No,"['2023-04-06', '2023-04-18']"
917,984,No,"['2023-04-06', '2023-04-18']"
918,985,No,"['2023-04-06', '2023-04-18']"
919,986,No,"['2023-04-06', '2023-04-18']"
920,987,Do not sell or share,"['2023-04-06', '2023-04-18']"
921,988,No,"['2023-04-06', '2023-04-18']"
922,989,No,"['2023-04-06', '2023-04-18']"
923,990,No,"['2023-04-06', '2023-04-18']"
924,991,Do not sell,"['2023-04-06', '2023-04-18']"
925,992,No,"['2023-04-06', '2023-04-18']"
926,993,Do not sell or share,"['2023-04-06', '2023-04-18']"
927,994,Do not sell or share,"['2023-04-06', '2023-04-18']"
928,995,No,"['2023-04-06', '2023-04-18']"
929,996,No,"['2023-04-06', '2023-04-18']"
930,997,No,"['2023-04-06', '2023-04-18']"
931,998,No,"['2023-04-06', '2023-04-18']"
932,999,Do not sell,"['2023-04-06', '2023-04-18']"
933,1000,No,"['2023-04-06', '2023-04-18']"
934,1001,No,"['2023-04-06', '2023-04-18']"
935,1002,No,"['2023-04-06', '2023-04-18']"
936,1003,No,"['2023-04-06', '2023-04-18']"
937,1004,No,"['2023-04-06', '2023-04-18']"
938,1005,No,"['2023-04-06', '2023-04-18']"
939,1006,No,"['2023-04-06', '2023-04-18']"
940,1007,No,"['2023-04-06', '2023-04-18']"
941,1008,No,"['2023-04-06', '2023-04-18']"
942,1009,No,"['2023-04-06', '2023-04-18']"
943,1010,No,"['2023-04-06', '2023-04-18']"
944,1011,No,['2023-04-18']
945,1012,No,"['2023-04-06', '2023-04-18']"
946,1013,No,"['2023-04-06', '2023-04-18']"
947,1014,No,"['2023-04-06', '2023-04-18']"
948,1015,Do not sell or share,['2023-04-18']
949,1016,No,"['2023-04-06', '2023-04-18']"
950,1017,No,"['2023-04-06', '2023-04-18']"
951,1018,Do not sell,"['2023-04-06', '2023-04-18']"
952,1019,No,"['2023-04-06', '2023-04-18']"
953,1020,No,"['2023-04-06', '2023-04-18']"
954,1021,No,"['2023-04-06', '2023-04-18']"
955,1022,Do not sell,"['2023-04-06', '2023-04-18']"
956,1023,No,"['2023-04-06', '2023-04-18']"
957,1024,No,"['2023-04-06', '2023-04-18']"
958,1025,No,"['2023-04-06', '2023-04-18']"
959,1026,Do not sell,"['2023-04-06', '2023-04-18']"
960,1027,Do not sell or share,"['2023-04-06', '2023-04-18']"
961,1028,Do not sell,"['2023-04-06', '2023-04-18']"
962,1029,Do not sell,"['2023-04-06', '2023-04-18']"
963,1030,No,"['2023-04-06', '2023-04-18']"
964,1031,Do not sell,['2023-04-18']
965,1032,No,"['2023-04-06', '2023-04-18']"
966,1033,No,"['2023-04-06', '2023-04-18']"
967,1034,No,"['2023-04-06', '2023-04-18']"
968,1035,No,"['2023-04-06', '2023-04-18']"
969,1036,No,"['2023-04-06', '2023-04-18']"
970,1037,No,"['2023-04-06', '2023-04-18']"
971,1038,No,"['2023-04-06', '2023-04-18']"
972,1039,No,"['2023-04-06', '2023-04-18']"
973,1040,No,"['2023-04-06', '2023-04-18']"
974,1041,Do not sell or share,"['2023-04-06', '2023-04-18']"
975,1042,No,"['2023-04-06', '2023-04-18']"
976,1043,No,"['2023-04-06', '2023-04-18']"
977,1044,No,"['2023-04-06', '2023-04-18']"
978,1045,No,"['2023-04-06', '2023-04-18']"
979,1046,Do not sell or share,"['2023-04-06', '2023-04-18']"
980,1047,No,"['2023-04-06', '2023-04-18']"
981,1048,No,"['2023-04-06', '2023-04-18']"
982,1049,No,"['2023-04-06', '2023-04-18']"
983,1050,No,"['2023-04-06', '2023-04-18']"
984,1051,No,"['2023-04-06', '2023-04-18']"
985,1052,No,"['2023-04-06', '2023-04-18']"
986,1053,No,"['2023-04-06', '2023-04-18']"
987,1054,Do not sell or share,['2023-04-18']
988,1055,No,"['2023-04-06', '2023-04-18']"
989,1056,No,"['2023-04-06', '2023-04-18']"
990,1057,No,"['2023-04-06', '2023-04-18']"
991,1058,No,"['2023-04-06', '2023-04-18']"
992,1059,Do not sell,"['2023-04-06', '2023-04-18']"
993,1060,No,"['2023-04-06', '2023-04-18']"
994,1061,Do not sell,"['2023-04-06', '2023-04-18']"
995,1062,No,"['2023-04-06', '2023-04-18']"
996,1063,Ambiguous,"['2023-04-06', '2023-04-18']"
997,1064,No,"['2023-04-06', '2023-04-18']"
998,1065,No,"['2023-04-06', '2023-04-18']"
999,1066,Do not sell,"['2023-04-06', '2023-04-18']"
1000,1067,No,"['2023-04-06', '2023-04-18']"
1001,1068,No,"['2023-04-06', '2023-04-18']"
1002,1069,No,"['2023-04-06', '2023-04-18']"
1003,1070,No,"['2023-04-06', '2023-04-18']"
1004,1071,No,"['2023-04-06', '2023-04-18']"
1005,1072,No,"['2023-04-06', '2023-04-18']"
1006,1073,No,"['2023-04-06', '2023-04-18']"
1007,1074,Ambiguous,"['2023-04-06', '2023-04-18']"
1008,1075,No,"['2023-04-06', '2023-04-18']"
1009,1076,No,"['2023-04-06', '2023-04-18']"
1010,1077,Do not sell,"['2023-04-06', '2023-04-18']"
1011,1078,No,"['2023-04-06', '2023-04-18']"
1012,1079,No,"['2023-04-06', '2023-04-18']"
1013,1080,No,"['2023-04-06', '2023-04-18']"
1014,1081,No,"['2023-04-06', '2023-04-18']"
1015,1082,No,"['2023-04-06', '2023-04-18']"
1016,1083,No,"['2023-04-06', '2023-04-18']"
1017,1084,Do not sell,"['2023-04-06', '2023-04-18']"
1018,1085,No,"['2023-04-06', '2023-04-18']"
1019,1086,Do not sell or share,"['2023-04-06', '2023-04-18']"
1020,1087,No,"['2023-04-06', '2023-04-18']"
1021,1088,No,"['2023-04-06', '2023-04-18']"
1022,1089,Do not sell,"['2023-04-06', '2023-04-18']"
